SOA,Participant,Condition,StimulusType,MeanAmplitude,Electrode
100,100_17,predictable,B,-6.182757006811812e-08,mastoids_pooled
100,100_18,predictable,B,-9.849556681729154e-07,mastoids_pooled
100,100_19,predictable,B,-9.048775108766449e-08,mastoids_pooled
100,100_0,predictable,A,7.185069671322708e-07,FZ
100,100_1,predictable,A,-5.803951734328905e-08,FZ
100,100_2,predictable,A,5.611109528036451e-07,FZ
100,100_3,predictable,A,6.26566908579207e-08,FZ
100,100_4,predictable,A,4.553167633503108e-07,FZ
100,100_5,predictable,A,1.4552258839728438e-07,FZ
100,100_6,predictable,A,-4.0659292039890714e-07,FZ
100,100_7,predictable,A,-7.203575677294794e-08,FZ
100,100_8,predictable,A,1.4811803012548807e-07,FZ
100,100_9,predictable,A,4.943254816680564e-07,FZ
100,100_10,predictable,A,5.695959748663881e-07,FZ
100,100_11,predictable,A,9.95262482774706e-07,FZ
100,100_12,predictable,A,3.36387638526503e-07,FZ
100,100_13,predictable,A,-8.597122064202267e-07,FZ
100,100_14,predictable,A,3.4601669881340056e-07,FZ
100,100_15,predictable,A,4.2723377401188146e-07,FZ
100,100_16,predictable,A,1.7760277131628755e-07,FZ
100,100_17,predictable,A,-3.526272109866113e-09,FZ
100,100_18,predictable,A,-3.9342078577142556e-08,FZ
100,100_19,predictable,A,6.102633483351383e-07,FZ
100,100_0,predictable,A,5.545783432125973e-07,CZ
100,100_1,predictable,A,-4.861475025208506e-08,CZ
100,100_2,predictable,A,5.501052570622277e-07,CZ
100,100_3,predictable,A,1.1765227949211976e-07,CZ
100,100_4,predictable,A,3.0622229321597414e-07,CZ
100,100_5,predictable,A,1.0924882224649935e-07,CZ
100,100_6,predictable,A,-2.802835723514363e-07,CZ
100,100_7,predictable,A,4.862216078294069e-07,CZ
100,100_8,predictable,A,1.692375462880591e-07,CZ
100,100_9,predictable,A,2.8453077725032474e-07,CZ
100,100_10,predictable,A,3.998120871528954e-07,CZ
100,100_11,predictable,A,7.405571250274079e-07,CZ
100,100_12,predictable,A,3.8504213762280414e-07,CZ
100,100_13,predictable,A,-6.690817144772154e-07,CZ
100,100_14,predictable,A,2.169339359170408e-07,CZ
100,100_15,predictable,A,4.736396445537139e-07,CZ
100,100_16,predictable,A,2.2784210699455797e-07,CZ
100,100_17,predictable,A,2.9270637902811813e-07,CZ
100,100_18,predictable,A,-7.031299322335371e-08,CZ
100,100_19,predictable,A,2.740099159481701e-07,CZ
100,100_0,predictable,A,-6.49734356557019e-07,M1
100,100_1,predictable,A,1.7021928215399383e-07,M1
100,100_2,predictable,A,-1.26020235256874e-06,M1
100,100_3,predictable,A,1.83177861092787e-07,M1
100,100_4,predictable,A,-5.657579748685749e-07,M1
100,100_5,predictable,A,-1.2603749951267674e-07,M1
100,100_6,predictable,A,-3.041110880985798e-07,M1
100,100_7,predictable,A,-9.790577593093986e-09,M1
100,100_8,predictable,A,4.6046496890994606e-08,M1
100,100_9,predictable,A,-4.710276277819503e-07,M1
100,100_10,predictable,A,-1.2942223884238046e-06,M1
100,100_11,predictable,A,-6.24554273827016e-07,M1
100,100_12,predictable,A,-5.953603658781503e-07,M1
100,100_13,predictable,A,4.5056340582050324e-07,M1
100,100_14,predictable,A,-1.3715084122623013e-07,M1
100,100_15,predictable,A,-7.397208150905498e-07,M1
100,100_16,predictable,A,-4.757086890094797e-07,M1
100,100_17,predictable,A,2.2742784381080127e-07,M1
100,100_18,predictable,A,1.6018470985201814e-08,M1
100,100_19,predictable,A,-9.314606973021001e-07,M1
100,100_0,predictable,A,-4.2819455870812816e-07,M2
100,100_1,predictable,A,4.919639832223766e-07,M2
100,100_2,predictable,A,-8.576912091484701e-07,M2
100,100_3,predictable,A,3.640885768163571e-07,M2
100,100_4,predictable,A,-4.3559943076587613e-07,M2
100,100_5,predictable,A,-2.7810838389541457e-07,M2
100,100_6,predictable,A,-1.7102154096448884e-07,M2
100,100_7,predictable,A,-2.4919690410740714e-07,M2
100,100_8,predictable,A,3.071022718614813e-07,M2
