SOA,Participant,Condition,StimulusType,MeanAmplitude,Electrode
150,150_18,random,A,6.901786875346261e-07,CZ
150,150_19,random,A,2.87457337844188e-07,CZ
150,150_20,random,A,-1.4527410147735508e-07,CZ
150,150_21,random,A,-3.04542123976681e-07,CZ
150,150_22,random,A,1.6122635133797303e-06,CZ
150,150_0,random,A,-2.9447156066453315e-06,M1
150,150_1,random,A,-1.0334354527685719e-08,M1
150,150_2,random,A,-4.649479809870627e-07,M1
150,150_3,random,A,-1.5382039782707579e-06,M1
150,150_4,random,A,-1.0520232191169043e-07,M1
150,150_5,random,A,-2.955442086172155e-07,M1
150,150_6,random,A,1.8683898133531329e-06,M1
150,150_7,random,A,-1.3535807943299005e-06,M1
150,150_8,random,A,-1.8762535404448498e-07,M1
150,150_9,random,A,-1.6545292737646378e-06,M1
150,150_10,random,A,1.0918479802057846e-06,M1
150,150_11,random,A,-1.0575165947557252e-06,M1
150,150_12,random,A,1.5482318030990428e-06,M1
150,150_13,random,A,3.0703388028996413e-06,M1
150,150_14,random,A,-7.55722935537051e-07,M1
150,150_15,random,A,-2.69013804881979e-06,M1
150,150_16,random,A,2.178627055400284e-06,M1
150,150_17,random,A,-1.1703940845109173e-06,M1
150,150_18,random,A,-8.318266986861999e-07,M1
150,150_19,random,A,-6.985247563306985e-07,M1
150,150_20,random,A,-5.864946979272645e-07,M1
150,150_21,random,A,1.4301615055956064e-06,M1
150,150_22,random,A,3.3485129748100916e-07,M1
150,150_0,random,A,-5.3090875553607475e-06,M2
150,150_1,random,A,2.0781600632346908e-07,M2
150,150_2,random,A,-1.1382676029825235e-06,M2
150,150_3,random,A,-5.193527649680618e-06,M2
150,150_4,random,A,6.405665885722555e-08,M2
150,150_5,random,A,3.370582927431087e-07,M2
150,150_6,random,A,2.227999025308236e-06,M2
150,150_7,random,A,-5.912235701543977e-07,M2
150,150_8,random,A,-1.3163427729523392e-06,M2
150,150_9,random,A,-2.284896750097687e-06,M2
150,150_10,random,A,9.596389368482505e-08,M2
150,150_11,random,A,-2.4521995690918173e-07,M2
150,150_12,random,A,1.1328702635182709e-06,M2
150,150_13,random,A,1.9099258247479155e-06,M2
150,150_14,random,A,-9.995257414630033e-07,M2
150,150_15,random,A,-1.975333393602341e-06,M2
150,150_16,random,A,2.769153497865773e-06,M2
150,150_17,random,A,1.6137471691379802e-07,M2
150,150_18,random,A,-3.304200858167405e-07,M2
150,150_19,random,A,9.830077675587746e-07,M2
150,150_20,random,A,-1.4240777636587155e-06,M2
